age,sensor_reading,stock_volume,sparse_audio_signal,engagement_time
0.3760253010908351,0.09701889562915858,-0.10005648476590195,0.0,2.244735468734594
0.9631404861141423,-0.32798582802022236,0.8579595326592092,-0.784321970455425,0.6655599882723299
0.7402668307133987,0.10220818551993607,-0.2847115093165947,0.0,1.3268675433762853
0.604399460120841,-2.186911943512615,1.7003264830883438,0.0,0.6923559734694509
0.15335430854251675,-0.24064594862407668,0.30739246088126104,0.0,1.5116277273459715
0.153329730418505,0.39433219920776547,54.04471005331592,0.0,0.9871861776328863
0.05355958762880175,1.6281930157745081,-0.8208929904475784,0.0,0.12331152779737291
0.8769970265594774,-0.5693708505049849,0.21216165634119827,0.0,0.07235211744908253
0.6069026347786423,-0.8888758306341638,-0.2573156912115522,0.0,0.25262409261145635
0.7158912228450526,-0.5511916070996659,0.36613781202000745,0.0,0.02716036875685593
0.015348397327131169,1.0089494210271104,0.20602012235154432,0.0,0.14557076053278434
0.9827005369444849,0.36310925582793935,-0.15713767071445003,-0.189753923883424,1.2099918397833767
0.842622954547711,-0.5820200985714803,-0.6718576388516001,0.0,0.927676072639001
0.2107442507108731,0.5662420403754639,-1.116142026508237,0.0,1.3275721843214205
0.179650672802262,0.10806138509600827,-0.40565499986640874,0.0,1.7728328779029283
0.18126020945467142,1.067564143090705,0.46083882173699015,0.0,1.015112660111709
0.30439253568836755,-0.7716961872273229,0.0336782678484712,0.0,1.2781902556134583
0.5290940781690101,-0.35953170114388744,-0.937173306265899,0.0,1.3428794538794104
0.43452026509958286,-0.4304798780599823,0.006469479575751277,0.0,0.6673933191879572
0.2911323265355349,-1.609984442089114,0.14754936850245287,0.0,0.43937079378046434
0.6178444198987714,0.32718619079454825,-0.6965066095579343,0.0,0.3777103954259096
0.13651573896835711,0.2885833617923361,-0.006469479575751277,0.0,0.4569274790166533
0.2920652195015413,0.006818731437989274,-0.06999199582788365,-0.09998021801708233,0.496175339382938
0.36769172789628146,-0.25706604252991727,-0.8688278352122984,-1.0,0.38147178562889755
0.4591033407266255,-1.556982808097301,0.12924071854925614,0.0,1.65078890179903
0.7944587260474453,-0.4618962569591247,0.26424258697421993,0.0,1.34270304825206
0.19783841970027377,-0.3761027543736856,0.6115724732357511,0.0,0.09172511207495816
0.5183722823497604,-0.8820323105338985,0.5921204999334172,0.0,0.48599247193872436
0.5980369787978176,-0.1763689983640226,-1.024912836820454,0.0,0.04389156574114154
0.04170548483510017,0.44600624309167336,-0.732397393053358,0.8962814806921866,0.8666670076142997
0.6134545714596992,2.0776787857066896,0.23381735697375045,0.0,0.8300055801062062
0.1681352370585672,0.19338090604659586,0.23298650776742202,0.0,1.5173476888361355
0.060659883745789234,0.2847248612728759,0.23382561620901196,0.0,0.5514078719024526
0.9612769903781145,-0.08076764873544769,2.4535292634733756,0.5935679961586856,1.4792919183710183
0.9783414861587484,-2.1111730171776926,0.2709635023095856,0.0,2.064632396099693
0.8181210647237237,-0.02799958661290603,0.6464968116091837,0.0,0.16984910219333038
0.3047711168301198,0.067496395956748,0.5257490047709872,0.0,1.420377771461154
0.09389983730199236,2.712956103413042,0.324499965923223,0.0,1.0235226963991442
0.6915989812538006,-0.2105795363675992,-0.31837094525248383,0.0,0.8363942336810899
0.4428835923093968,0.33316081059720926,0.39604395408039983,0.0,0.7377871815477992
0.11872864750061202,-0.03702459348754647,-0.6226653945604681,0.0,1.403925751414085
0.49895286978869136,-1.2854004622069846,-0.2661978883407685,0.0,1.1117777825168393
0.02941454943025401,1.2593153428202104,-0.43149099115828693,0.2197677732801962,1.4516067128636838
0.92096055107918,0.8289874002960222,-0.05425347047481107,0.0,1.7350490092599018
0.25806698941114015,0.872031133215234,1.4306444489587502,0.0,1.0718637621666849
0.6694759728401231,-0.9999491963769708,-1.350515171053257,0.0,2.182771996635473
0.3120031948251545,1.5455162218674225,0.3476893139154527,-0.89216551420705,1.0555082271301743
0.524316639278419,-1.5420990837606647,-1.1812288964251059,-0.5132741595854984,1.1068271832987797
0.5514648084777892,0.6472564049012873,-0.42255834344207543,0.8053759516055305,0.9626144051840324
0.18273768821009084,2.4126472874333844,0.6154957978813449,0.0,0.17464631936154046
0.9823691368463959,-1.0892854441716875,-0.06595431910796987,0.0,1.2787521604926821
0.7842248784175166,-0.622244016025337,-0.8254500520229409,0.0,0.9499953857335794
0.9517121522029012,0.11089488160358739,-0.5844111132847889,0.0,0.7879970101598194
0.9061922902209415,-0.5530836139222328,0.3432585030805772,0.0,1.7623978699713285
0.6036265514421341,-1.7059256232059354,-0.594428606215987,0.0,0.5350468456065973
0.9337527693197177,0.07666988098140672,0.035250992043517046,0.0,0.9094692939121205
0.08454591328486971,-1.168293681558076,-0.07839606494718726,0.0,1.2215040942031248
0.19407741292077474,0.5225640959016519,-0.5420456309636397,0.0,1.4312441075732778
0.040459135072825614,-1.010998619632243,1.31711196049568,-0.47090871145509094,0.8019811866128691
0.32588106613616474,1.707501765855634,0.31288018026243186,-0.7166499256458072,1.5457476669130883
0.39043092330343376,-0.8610889418087695,-1.4555104456122165,0.0,1.368630028201652
0.2708747138418758,-0.35336600465984236,0.015296855540785022,0.0,0.1284486672708985
0.8388474659883521,0.8967850167051007,-0.5488198380912774,0.0,0.08974233545210585
0.3579007547439894,-1.3538609200124647,0.45820162016497645,0.9419432374925149,1.0782099010608535
0.28064221082489793,0.2515984796862727,-0.6357637672007519,0.0,0.6171420385674562
